slug_id,report_end_date
2041,10/29/2022
2041,10/22/2022
2041,10/15/2022
2041,10/08/2022
2041,10/01/2022
2041,11/26/2022
2041,11/19/2022
2041,11/12/2022
2041,11/05/2022
2041,12/31/2022
2041,12/24/2022
2041,12/17/2022
2041,12/10/2022
2041,12/03/2022
2041,01/28/2023
2041,01/21/2023
2041,01/14/2023
2041,01/07/2023
2041,02/25/2023
2041,02/18/2023
2041,02/11/2023
2041,02/04/2023
2041,03/25/2023
2041,03/18/2023
2041,03/11/2023
2041,03/04/2023
2041,04/29/2023
2041,04/22/2023
2041,04/15/2023
2041,04/08/2023
2041,04/01/2023
2041,05/27/2023
2041,05/20/2023
2041,05/13/2023
2041,05/06/2023
2041,06/24/2023
2041,06/17/2023
2041,06/10/2023
2041,06/03/2023
2041,07/29/2023
2041,07/22/2023
2041,07/15/2023
2041,07/01/2023
2041,08/26/2023
2041,08/19/2023
2041,08/12/2023
2041,08/05/2023
2041,09/30/2023
2041,09/23/2023
2041,09/16/2023
2041,09/09/2023
2041,09/02/2023
2041,10/28/2023
2041,10/21/2023
2041,10/14/2023
2041,10/07/2023
2041,11/18/2023
2041,11/11/2023
2041,11/04/2023
2041,12/30/2023
2041,12/23/2023
2041,12/16/2023
2041,12/09/2023
2041,01/27/2024
2041,01/20/2024
2041,01/13/2024
2041,01/06/2024
2041,02/24/2024
2041,02/17/2024
2041,02/10/2024
2041,02/03/2024
2041,03/09/2024
2041,03/02/2024
1976,01/30/2020
1976,01/23/2020
1976,01/16/2020
1976,01/09/2020
1976,02/27/2020
1976,02/20/2020
1976,02/13/2020
1976,02/06/2020
1976,03/19/2020
1976,03/12/2020
1976,03/05/2020
1976,07/30/2020
1976,07/23/2020
1976,07/16/2020
1976,07/09/2020
1976,08/27/2020
1976,08/20/2020
1976,08/13/2020
1976,08/06/2020
1976,09/24/2020
1976,09/17/2020
1976,09/10/2020
1976,09/03/2020
1976,10/29/2020
1976,10/22/2020
1976,10/15/2020
1976,10/08/2020
1976,10/01/2020
1976,11/26/2020
1976,11/19/2020
1976,11/05/2020
1976,12/17/2020
1976,12/10/2020
1976,12/03/2020
1976,01/30/2021
1976,01/23/2021
1976,01/16/2021
1976,01/09/2021
1976,02/27/2021
1976,02/20/2021
1976,02/13/2021
1976,02/06/2021
1976,03/27/2021
1976,03/20/2021
1976,03/13/2021
1976,03/06/2021
1976,04/24/2021
1976,04/17/2021
1976,04/10/2021
1976,04/03/2021
1976,05/29/2021
1976,05/22/2021
1976,05/15/2021
1976,05/08/2021
1976,05/01/2021
1976,06/26/2021
1976,06/19/2021
1976,06/12/2021
1976,06/05/2021
1976,07/31/2021
1976,07/24/2021
1976,07/17/2021
1976,07/10/2021
1976,07/03/2021
1976,08/21/2021
1976,08/14/2021
1976,08/07/2021
1976,09/25/2021
1976,09/18/2021
1976,09/11/2021
1976,10/30/2021
1976,10/23/2021
1976,10/16/2021
1976,10/09/2021
1976,10/02/2021
1976,11/27/2021
1976,11/20/2021
1976,11/13/2021
1976,11/06/2021
1976,12/25/2021
1976,12/18/2021
1976,12/11/2021
1976,12/04/2021
1976,01/29/2022
1976,01/22/2022
1976,01/15/2022
1976,01/08/2022
1976,01/01/2022
1976,02/26/2022
1976,02/19/2022
1976,02/12/2022
1976,02/05/2022
1976,03/26/2022
1976,03/19/2022
1976,03/12/2022
1976,03/05/2022
1976,04/30/2022
1976,04/23/2022
1976,04/16/2022
1976,04/09/2022
1976,04/02/2022
1976,05/28/2022
1976,05/21/2022
1976,05/14/2022
1976,05/07/2022
1976,06/25/2022
1976,06/18/2022
1976,06/11/2022
1976,06/04/2022
1976,07/30/2022
1976,07/23/2022
1976,07/16/2022
1976,07/09/2022
1976,07/02/2022
1976,08/27/2022
1976,08/20/2022
1976,08/13/2022
1976,08/06/2022
1976,09/24/2022
1976,09/17/2022
1976,09/10/2022
1976,09/03/2022
1976,10/29/2022
1976,10/22/2022
1976,10/15/2022
1976,10/08/2022
1976,10/01/2022
1976,11/26/2022
1976,11/19/2022
1976,11/12/2022
1976,11/05/2022
1976,12/31/2022
1976,12/24/2022
1976,12/17/2022
1976,12/10/2022
1976,12/03/2022
1976,01/28/2023
1976,01/21/2023
1976,01/14/2023
1976,01/07/2023
1976,02/25/2023
1976,02/18/2023
1976,02/11/2023
1976,02/04/2023
1976,03/25/2023
1976,03/18/2023
1976,03/11/2023
1976,03/04/2023
1976,04/29/2023
1976,04/22/2023
1976,04/15/2023
1976,04/08/2023
1976,04/01/2023
1976,05/27/2023
1976,05/20/2023
1976,05/13/2023
1976,05/06/2023
1976,06/24/2023
1976,06/17/2023
1976,06/10/2023
1976,06/03/2023
1976,07/29/2023
1976,07/22/2023
1976,07/15/2023
1976,07/08/2023
1976,07/01/2023
1976,08/26/2023
1976,08/19/2023
1976,08/12/2023
1976,08/05/2023
1976,09/30/2023
1976,09/23/2023
1976,09/16/2023
1976,09/09/2023
1976,09/02/2023
1976,10/28/2023
1976,10/21/2023
1976,10/14/2023
1976,10/07/2023
1976,11/25/2023
1976,11/18/2023
1976,11/11/2023
1976,11/04/2023
1976,12/23/2023
1976,12/16/2023
1976,12/09/2023
1976,12/02/2023
1976,01/27/2024
1976,01/20/2024
1976,01/13/2024
1976,01/06/2024
1976,02/24/2024
1976,02/17/2024
1976,02/10/2024
1976,02/03/2024
1976,03/09/2024
1976,03/02/2024
2167,01/30/2020
2167,01/23/2020
2167,01/16/2020
2167,01/09/2020
2167,01/02/2020
2167,02/27/2020
2167,02/20/2020
2167,02/13/2020
2167,02/06/2020
2167,03/26/2020
2167,03/19/2020
2167,03/12/2020
2167,03/05/2020
2167,04/30/2020
2167,04/23/2020
2167,04/16/2020
2167,04/09/2020
2167,04/02/2020
2167,05/28/2020
2167,05/21/2020
2167,05/14/2020
2167,05/07/2020
2167,06/25/2020
2167,06/18/2020
2167,06/11/2020
2167,06/04/2020
2167,07/30/2020
2167,07/23/2020
2167,07/16/2020
2167,07/09/2020
2167,07/02/2020
2167,08/27/2020
2167,08/20/2020
2167,08/13/2020
2167,08/06/2020
2167,09/24/2020
2167,09/17/2020
2167,09/10/2020
2167,09/03/2020
2167,10/29/2020
2167,10/22/2020
2167,10/15/2020
2167,10/08/2020
2167,10/01/2020
2167,11/26/2020
2167,11/19/2020
2167,11/12/2020
2167,11/05/2020
2167,12/24/2020
2167,12/17/2020
2167,12/10/2020
2167,12/03/2020
2167,01/30/2021
2167,01/23/2021
2167,01/16/2021
2167,01/09/2021
2167,01/02/2021
2167,02/27/2021
2167,02/20/2021
2167,02/13/2021
2167,02/06/2021
2167,03/27/2021
2167,03/20/2021
2167,03/13/2021
2167,03/06/2021
2167,04/24/2021
2167,04/17/2021
2167,04/10/2021
2167,04/03/2021
2167,05/29/2021
2167,05/22/2021
2167,05/15/2021
2167,05/08/2021
2167,05/01/2021
2167,06/26/2021
2167,06/19/2021
2167,06/12/2021
2167,06/05/2021
2167,07/31/2021
2167,07/24/2021
2167,07/17/2021
2167,07/10/2021
2167,07/03/2021
2167,08/28/2021
2167,08/21/2021
2167,08/14/2021
2167,08/07/2021
2167,09/25/2021
2167,09/18/2021
2167,09/11/2021
2167,09/04/2021
2167,10/30/2021
2167,10/23/2021
2167,10/16/2021
2167,10/09/2021
2167,10/02/2021
2167,11/27/2021
2167,11/20/2021
2167,11/13/2021
2167,11/06/2021
2167,12/25/2021
2167,12/18/2021
2167,12/11/2021
2167,12/04/2021
2167,01/29/2022
2167,01/22/2022
2167,01/15/2022
2167,01/08/2022
2167,01/01/2022
2167,02/26/2022
2167,02/19/2022
2167,02/12/2022
2167,02/05/2022
2167,03/26/2022
2167,03/19/2022
2167,03/12/2022
2167,03/05/2022
2167,04/30/2022
2167,04/23/2022
2167,04/16/2022
2167,04/09/2022
2167,04/02/2022
2167,05/28/2022
2167,05/21/2022
2167,05/14/2022
2167,05/07/2022
2167,06/25/2022
2167,06/18/2022
2167,06/11/2022
2167,06/04/2022
2167,07/30/2022
2167,07/23/2022
2167,07/16/2022
2167,07/09/2022
2167,07/02/2022
2167,08/27/2022
2167,08/20/2022
2167,08/13/2022
2167,08/06/2022
2167,09/24/2022
2167,09/17/2022
2167,09/10/2022
2167,09/03/2022
2167,10/29/2022
2167,10/22/2022
2167,10/15/2022
2167,10/08/2022
2167,10/01/2022
2167,11/26/2022
2167,11/19/2022
2167,11/12/2022
2167,11/05/2022
2167,12/31/2022
2167,12/24/2022
2167,12/17/2022
2167,12/10/2022
2167,12/03/2022
2167,01/28/2023
2167,01/21/2023
2167,01/14/2023
2167,01/07/2023
2167,02/25/2023
2167,02/18/2023
2167,02/11/2023
2167,02/04/2023
2167,03/25/2023
2167,03/18/2023
2167,03/11/2023
2167,03/04/2023
2167,04/29/2023
2167,04/22/2023
2167,04/15/2023
2167,04/08/2023
2167,04/01/2023
2167,05/27/2023
2167,05/20/2023
2167,05/13/2023
2167,05/06/2023
2167,06/24/2023
2167,06/17/2023
2167,06/10/2023
2167,06/03/2023
2167,07/29/2023
2167,07/22/2023
2167,07/15/2023
2167,07/08/2023
2167,07/01/2023
2167,08/26/2023
2167,08/19/2023
2167,08/12/2023
2167,08/05/2023
2167,09/30/2023
2167,09/23/2023
2167,09/16/2023
2167,09/09/2023
2167,09/02/2023
2167,10/28/2023
2167,10/21/2023
2167,10/14/2023
2167,10/07/2023
2167,11/25/2023
2167,11/18/2023
2167,11/11/2023
2167,11/04/2023
2167,12/30/2023
2167,12/23/2023
2167,12/16/2023
2167,12/09/2023
2167,12/02/2023
2167,01/27/2024
2167,01/20/2024
2167,01/13/2024
2167,01/06/2024
2167,02/24/2024
2167,02/17/2024
2167,02/10/2024
2167,02/03/2024
2167,03/09/2024
2167,03/02/2024
1895,01/30/2020
1895,01/23/2020
1895,01/16/2020
1895,01/09/2020
1895,01/02/2020
1895,02/27/2020
1895,02/20/2020
1895,02/13/2020
1895,02/06/2020
1895,03/26/2020
1895,03/19/2020
1895,03/12/2020
1895,03/05/2020
1895,04/30/2020
1895,04/23/2020
1895,04/16/2020
1895,04/09/2020
1895,04/02/2020
1895,05/28/2020
1895,05/21/2020
1895,05/14/2020
1895,05/07/2020
1895,06/25/2020
1895,06/18/2020
1895,06/11/2020
1895,06/04/2020
1895,07/30/2020
1895,07/23/2020
1895,07/16/2020
1895,07/09/2020
1895,07/02/2020
1895,08/27/2020
1895,08/20/2020
1895,08/13/2020
1895,08/06/2020
1895,09/24/2020
1895,09/17/2020
1895,09/10/2020
1895,09/03/2020
1895,10/29/2020
1895,10/22/2020
1895,10/15/2020
1895,10/08/2020
1895,10/01/2020
1895,11/26/2020
1895,11/19/2020
1895,11/12/2020
1895,11/05/2020
1895,12/17/2020
1895,12/10/2020
1895,12/03/2020
1895,01/30/2021
1895,01/23/2021
1895,01/16/2021
1895,01/09/2021
1895,01/02/2021
1895,02/27/2021
1895,02/20/2021
1895,02/13/2021
1895,02/06/2021
1895,03/27/2021
1895,03/20/2021
1895,03/13/2021
1895,03/06/2021
1895,04/24/2021
1895,04/17/2021
1895,04/10/2021
1895,04/03/2021
1895,05/29/2021
1895,05/22/2021
1895,05/15/2021
1895,05/08/2021
1895,05/01/2021
1895,06/26/2021
1895,06/19/2021
1895,06/12/2021
1895,06/05/2021
1895,07/31/2021
1895,07/24/2021
1895,07/17/2021
1895,07/10/2021
1895,07/03/2021
1895,08/28/2021
1895,08/21/2021
1895,08/14/2021
1895,08/07/2021
1895,09/25/2021
1895,09/18/2021
1895,09/11/2021
1895,09/04/2021
1895,10/30/2021
1895,10/23/2021
1895,10/16/2021
1895,10/09/2021
1895,10/02/2021
1895,11/27/2021
1895,11/20/2021
1895,11/13/2021
1895,11/06/2021
1895,12/25/2021
1895,12/18/2021
1895,12/11/2021
1895,12/04/2021
1895,01/29/2022
1895,01/22/2022
1895,01/15/2022
1895,01/08/2022
1895,02/26/2022
1895,02/19/2022
1895,02/12/2022
1895,02/05/2022
1895,03/26/2022
1895,03/19/2022
1895,03/12/2022
1895,03/05/2022
1895,04/30/2022
1895,04/23/2022
1895,04/16/2022
1895,04/09/2022
1895,04/02/2022
1895,05/28/2022
1895,05/21/2022
1895,05/14/2022
1895,05/07/2022
1895,06/25/2022
1895,06/18/2022
1895,06/11/2022
1895,06/04/2022
1895,07/30/2022
1895,07/23/2022
1895,07/16/2022
1895,07/09/2022
1895,08/27/2022
1895,08/20/2022
1895,08/13/2022
1895,08/06/2022
1895,09/24/2022
1895,09/17/2022
1895,09/10/2022
1895,09/03/2022
1895,10/29/2022
1895,10/22/2022
1895,10/15/2022
1895,10/08/2022
1895,10/01/2022
1895,11/26/2022
1895,11/19/2022
1895,11/12/2022
1895,11/05/2022
1895,12/24/2022
1895,12/17/2022
1895,12/10/2022
1895,12/03/2022
1895,01/28/2023
1895,01/21/2023
1895,01/14/2023
1895,01/07/2023
1895,02/25/2023
1895,02/18/2023
1895,02/11/2023
1895,02/04/2023
1895,03/25/2023
1895,03/18/2023
1895,03/11/2023
1895,03/04/2023
1895,04/29/2023
1895,04/22/2023
1895,04/15/2023
1895,04/08/2023
1895,04/01/2023
1895,05/27/2023
1895,05/20/2023
1895,05/13/2023
1895,05/06/2023
1895,06/24/2023
1895,06/17/2023
1895,06/10/2023
1895,06/03/2023
1895,07/29/2023
1895,07/22/2023
1895,07/15/2023
1895,08/26/2023
1895,08/19/2023
1895,08/12/2023
1895,08/05/2023
1895,09/30/2023
1895,09/23/2023
1895,09/16/2023
1895,09/09/2023
1895,09/02/2023
1895,10/28/2023
1895,10/21/2023
1895,10/14/2023
1895,10/07/2023
1895,11/25/2023
1895,11/18/2023
1895,11/11/2023
1895,11/04/2023
1895,12/23/2023
1895,12/16/2023
1895,12/09/2023
1895,12/02/2023
1895,01/27/2024
1895,01/20/2024
1895,01/13/2024
1895,01/06/2024
1895,02/24/2024
1895,02/17/2024
1895,02/10/2024
1895,02/03/2024
1895,03/09/2024
1895,03/02/2024
2193,01/30/2020
2193,01/23/2020
2193,01/16/2020
2193,01/09/2020
2193,02/27/2020
2193,02/20/2020
2193,02/13/2020
2193,02/06/2020
2193,03/26/2020
2193,03/19/2020
2193,03/12/2020
2193,03/05/2020
2193,05/28/2020
2193,05/21/2020
2193,05/14/2020
2193,05/07/2020
2193,06/25/2020
2193,06/18/2020
2193,06/11/2020
2193,06/04/2020
2193,07/30/2020
2193,07/23/2020
2193,07/16/2020
2193,07/09/2020
2193,07/02/2020
2193,08/27/2020
2193,08/20/2020
2193,08/13/2020
2193,08/06/2020
2193,09/24/2020
2193,09/17/2020
2193,09/10/2020
2193,09/03/2020
2193,10/29/2020
2193,10/22/2020
2193,10/15/2020
2193,10/08/2020
2193,10/01/2020
2193,11/26/2020
2193,11/19/2020
2193,11/12/2020
2193,11/05/2020
2193,12/17/2020
2193,12/10/2020
2193,12/03/2020
2193,01/30/2021
2193,01/23/2021
2193,01/16/2021
2193,01/09/2021
2193,02/27/2021
2193,02/20/2021
2193,02/13/2021
2193,02/06/2021
2193,03/27/2021
2193,03/20/2021
2193,03/13/2021
2193,03/06/2021
2193,04/24/2021
2193,04/17/2021
2193,04/10/2021
2193,04/03/2021
2193,05/29/2021
2193,05/22/2021
2193,05/15/2021
2193,05/08/2021
2193,05/01/2021
2193,06/26/2021
2193,06/19/2021
2193,06/12/2021
2193,06/05/2021
2193,07/31/2021
2193,07/24/2021
2193,07/17/2021
2193,07/10/2021
2193,07/03/2021
2193,08/28/2021
2193,08/21/2021
2193,08/14/2021
2193,08/07/2021
2193,09/25/2021
2193,09/18/2021
2193,09/11/2021
2193,09/04/2021
2193,10/30/2021
2193,10/23/2021
2193,10/16/2021
2193,10/09/2021
2193,10/02/2021
2193,11/27/2021
2193,11/20/2021
2193,11/13/2021
2193,11/06/2021
2193,12/25/2021
2193,12/18/2021
2193,12/11/2021
2193,12/04/2021
2193,01/29/2022
2193,01/22/2022
2193,01/15/2022
2193,01/08/2022
2193,02/26/2022
2193,02/19/2022
2193,02/12/2022
2193,02/05/2022
2193,03/26/2022
2193,03/19/2022
2193,03/12/2022
2193,03/05/2022
2193,04/30/2022
2193,04/23/2022
2193,04/16/2022
2193,04/09/2022
2193,04/02/2022
2193,05/28/2022
2193,05/21/2022
2193,05/14/2022
2193,05/07/2022
2193,06/25/2022
2193,06/18/2022
2193,06/11/2022
2193,06/04/2022
2193,07/30/2022
2193,07/23/2022
2193,07/16/2022
2193,07/09/2022
2193,07/02/2022
2193,08/27/2022
2193,08/20/2022
2193,08/13/2022
2193,08/06/2022
2193,09/24/2022
2193,09/17/2022
2193,09/10/2022
2193,09/03/2022
2193,10/29/2022
2193,10/22/2022
2193,10/15/2022
2193,10/08/2022
2193,10/01/2022
2193,11/26/2022
2193,11/19/2022
2193,11/12/2022
2193,11/05/2022
2193,12/31/2022
2193,12/24/2022
2193,12/17/2022
2193,12/10/2022
2193,12/03/2022
2193,01/28/2023
2193,01/21/2023
2193,01/14/2023
2193,01/07/2023
2193,02/25/2023
2193,02/18/2023
2193,02/11/2023
2193,02/04/2023
2193,03/25/2023
2193,03/18/2023
2193,03/11/2023
2193,03/04/2023
2193,04/29/2023
2193,04/22/2023
2193,04/15/2023
2193,04/08/2023
2193,04/01/2023
2193,05/27/2023
2193,05/20/2023
2193,05/13/2023
2193,05/06/2023
2193,06/24/2023
2193,06/17/2023
2193,06/10/2023
2193,06/03/2023
2193,07/29/2023
2193,07/22/2023
2193,07/15/2023
2193,07/08/2023
2193,07/01/2023
2193,08/26/2023
2193,08/19/2023
2193,08/12/2023
2193,08/05/2023
2193,09/30/2023
2193,09/23/2023
2193,09/16/2023
2193,09/09/2023
2193,09/02/2023
2193,10/28/2023
2193,10/21/2023
2193,10/14/2023
2193,10/07/2023
2193,11/25/2023
2193,11/18/2023
2193,11/11/2023
2193,11/04/2023
2193,12/23/2023
2193,12/16/2023
2193,12/09/2023
2193,12/02/2023
2193,01/27/2024
2193,01/20/2024
2193,01/13/2024
2193,01/06/2024
2193,02/24/2024
2193,02/17/2024
2193,02/10/2024
2193,02/03/2024
2193,03/09/2024
2193,03/02/2024
1821,01/30/2020
1821,01/23/2020
1821,01/16/2020
1821,01/09/2020
1821,01/02/2020
1821,02/27/2020
1821,02/20/2020
1821,02/13/2020
1821,02/06/2020
1821,03/26/2020
1821,03/19/2020
1821,03/12/2020
1821,03/05/2020
1821,04/30/2020
1821,04/23/2020
1821,04/16/2020
1821,04/09/2020
1821,04/02/2020
1821,05/28/2020
1821,05/21/2020
1821,05/14/2020
1821,05/07/2020
1821,06/25/2020
1821,06/18/2020
1821,06/11/2020
1821,06/04/2020
1821,07/30/2020
1821,07/23/2020
1821,07/16/2020
1821,07/09/2020
1821,07/02/2020
1821,08/27/2020
1821,08/20/2020
1821,08/13/2020
1821,08/06/2020
1821,09/24/2020
1821,09/17/2020
1821,09/10/2020
1821,09/03/2020
1821,10/29/2020
1821,10/22/2020
1821,10/15/2020
1821,10/08/2020
1821,10/01/2020
1821,11/26/2020
1821,11/19/2020
1821,11/12/2020
1821,11/05/2020
1821,12/24/2020
1821,12/17/2020
1821,12/10/2020
1821,12/03/2020
1821,01/30/2021
1821,01/23/2021
1821,01/16/2021
1821,01/09/2021
1821,01/02/2021
1821,02/27/2021
1821,02/20/2021
1821,02/13/2021
1821,02/06/2021
1821,03/27/2021
1821,03/20/2021
1821,03/13/2021
1821,03/06/2021
1821,04/24/2021
1821,04/17/2021
1821,04/10/2021
1821,04/03/2021
1821,05/29/2021
1821,05/22/2021
1821,05/15/2021
1821,05/08/2021
1821,05/01/2021
1821,06/26/2021
1821,06/19/2021
1821,06/12/2021
1821,06/05/2021
1821,07/31/2021
1821,07/24/2021
1821,07/17/2021
1821,07/10/2021
1821,07/03/2021
1821,08/28/2021
1821,08/21/2021
1821,08/14/2021
1821,08/07/2021
1821,09/25/2021
1821,09/18/2021
1821,09/11/2021
1821,09/04/2021
1821,10/30/2021
1821,10/23/2021
1821,10/16/2021
1821,10/09/2021
1821,10/02/2021
1821,11/27/2021
1821,11/20/2021
1821,11/13/2021
1821,11/06/2021
1821,12/25/2021
1821,12/18/2021
1821,12/11/2021
1821,12/04/2021
1821,01/29/2022
1821,01/22/2022
1821,01/15/2022
1821,01/08/2022
1821,01/01/2022
1821,02/26/2022
1821,02/19/2022
1821,02/12/2022
1821,02/05/2022
1821,03/26/2022
1821,03/19/2022
1821,03/12/2022
1821,03/05/2022
1821,04/30/2022
1821,04/23/2022
1821,04/16/2022
1821,04/09/2022
1821,04/02/2022
1821,05/28/2022
1821,05/21/2022
1821,05/14/2022
1821,05/07/2022
1821,06/25/2022
1821,06/18/2022
1821,06/11/2022
1821,06/04/2022
1821,07/30/2022
1821,07/23/2022
1821,07/16/2022
1821,07/09/2022
1821,07/02/2022
1821,08/27/2022
1821,08/20/2022
1821,08/13/2022
1821,08/06/2022
1821,09/24/2022
1821,09/17/2022
1821,09/10/2022
1821,09/03/2022
1821,10/29/2022
1821,10/22/2022
1821,10/15/2022
1821,10/08/2022
1821,10/01/2022
1821,11/26/2022
1821,11/19/2022
1821,11/12/2022
1821,11/05/2022
1821,12/24/2022
1821,12/17/2022
1821,12/10/2022
1821,12/03/2022
1821,01/28/2023
1821,01/21/2023
1821,01/14/2023
1821,01/07/2023
1821,02/25/2023
1821,02/18/2023
1821,02/11/2023
1821,02/04/2023
1821,03/25/2023
1821,03/18/2023
1821,03/11/2023
1821,03/04/2023
1821,04/29/2023
1821,04/22/2023
1821,04/15/2023
1821,04/08/2023
1821,04/01/2023
1821,05/27/2023
1821,05/20/2023
1821,05/13/2023
1821,05/06/2023
1821,06/24/2023
1821,06/17/2023
1821,06/10/2023
1821,06/03/2023
1821,07/29/2023
1821,07/22/2023
1821,07/15/2023
1821,07/01/2023
1821,08/26/2023
1821,08/19/2023
1821,08/12/2023
1821,08/05/2023
1821,09/30/2023
1821,09/23/2023
1821,09/16/2023
1821,09/09/2023
1821,09/02/2023
1821,10/28/2023
1821,10/21/2023
1821,10/14/2023
1821,10/07/2023
1821,11/25/2023
1821,11/18/2023
1821,11/11/2023
1821,11/04/2023
1821,12/23/2023
1821,12/16/2023
1821,12/09/2023
1821,12/02/2023
1821,01/27/2024
1821,01/20/2024
1821,01/13/2024
1821,01/06/2024
1821,02/24/2024
1821,02/17/2024
1821,02/10/2024
1821,02/03/2024
1821,03/09/2024
1821,03/02/2024
2111,01/29/2020
2111,01/28/2020
2111,01/27/2020
2111,01/22/2020
2111,01/21/2020
2111,01/20/2020
2111,01/15/2020
2111,01/14/2020
2111,01/13/2020
2111,01/08/2020
2111,01/07/2020
2111,01/06/2020
2111,02/26/2020
2111,02/25/2020
2111,02/24/2020
2111,02/19/2020
2111,02/18/2020
2111,02/17/2020
2111,02/12/2020
2111,02/11/2020
2111,02/10/2020
2111,02/05/2020
2111,02/04/2020
2111,02/03/2020
2111,03/31/2020
2111,03/30/2020
2111,03/25/2020
2111,03/24/2020
2111,03/23/2020
2111,03/18/2020
2111,03/17/2020
2111,03/16/2020
2111,03/11/2020
2111,03/10/2020
2111,03/09/2020
2111,03/04/2020
2111,03/03/2020
2111,03/02/2020
2111,04/29/2020
2111,04/28/2020
2111,04/27/2020
2111,04/22/2020
2111,04/21/2020
2111,04/20/2020
2111,04/15/2020
2111,04/14/2020
2111,04/13/2020
2111,04/08/2020
2111,04/07/2020
2111,04/06/2020
2111,04/01/2020
2111,05/27/2020
2111,05/26/2020
2111,05/25/2020
2111,05/20/2020
